"일련번호","콘텐츠명","소셜네트워크명","등록일시","공유타입"
23613,"용연카누클럽","facebook","2022-06-09","contents"
23638,"비양도","kakaostory","2022-06-10","contents"
23688,"보물섬","twitter","2022-06-13","contents"
23689,"보물섬","twitter","2022-06-13","contents"
23700,"2023 청수 곶자왈 반딧불이 축제","facebook","2022-06-13","contents"
23701,"2023 청수 곶자왈 반딧불이 축제","facebook","2022-06-13","contents"
23716,"천제연폭포","kakaostory","2022-06-14","contents"
23724,"일출랜드","twitter","2022-06-14","contents"
23753,"용두암","twitter","2022-06-15","contents"
23765,"하도어촌체험마을","kakaostory","2022-06-16","contents"
23782,"백약이오름","kakaostory","2022-06-17","contents"
23860,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-22","contents"
23866,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-23","contents"
23899,"협재해수욕장","kakaostory","2022-06-24","contents"
23904,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-24","contents"
23908,"화순금모래해수욕장담수수영장","kakaostory","2022-06-24","contents"
23922,"비자림","kakaostory","2022-06-25","contents"
23930,"영주산","kakaostory","2022-06-26","contents"
23931,"위더스트래블","kakaostory","2022-06-26","contents"
23932,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-26","contents"
23933,"만장굴","kakaostory","2022-06-26","contents"
23947,"제주민속오일시장","facebook","2022-06-26","contents"
23975,"털보네 장원랜드","kakaostory","2022-06-27","contents"
23978,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2022-06-28","contents"
23982,"그랑블루 요트투어","kakaostory","2022-06-28","contents"
24014,"삼다공원  야간콘서트","kakaostory","2022-06-30","contents"
24032,"일출랜드","facebook","2022-07-01","contents"
24037,"둔지봉","kakaostory","2022-07-01","contents"
24044,"춘심이네","kakaostory","2022-07-02","contents"
24050,"천지연폭포","kakaostory","2022-07-02","contents"
24051,"천지연폭포","kakaostory","2022-07-02","contents"
24086,"넥슨컴퓨터박물관","kakaostory","2022-07-05","contents"
24087,"넥슨컴퓨터박물관","kakaostory","2022-07-05","contents"
24101,"제주맥주 양조장","kakaostory","2022-07-05","contents"
24103,"제주맥주 양조장","kakaostory","2022-07-05","contents"
24106,"명품한라봉아이스크림","facebook","2022-07-05","contents"
24111,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-07-06","contents"
24123,"백록담","kakaostory","2022-07-06","contents"
21840,"감귤박물관","facebook","2022-02-22","contents"
21841,"새별오름","kakaostory","2022-02-22","contents"
21859,"비자림","kakaostory","2022-02-25","contents"
21943,"제주둥지펜션","kakaostory","2022-03-05","contents"
21961,"제주가좋아서 펜션","kakaostory","2022-03-06","contents"
21969,"1100고지습지","kakaostory","2022-03-07","contents"
22024,"남원큰엉해변","kakaostory","2022-03-12","contents"
22070,"제주베니스랜드","kakaostory","2022-03-16","contents"
22071,"황우정","twitter","2022-03-16","contents"
22072,"황우정","kakaostory","2022-03-16","contents"
22092,"탐라동주","kakaostory","2022-03-18","contents"
22112,"나날 게스트하우스","facebook","2022-03-20","contents"
22113,"나날 게스트하우스","twitter","2022-03-20","contents"
22114,"나날 게스트하우스","kakaostory","2022-03-20","contents"
22146,"그리스신화박물관 / 트릭아이미술관","twitter","2022-03-22","contents"
22165,"휴애리 봄 수국축제","kakaostory","2022-03-24","contents"
22179,"동백동산","facebook","2022-03-26","contents"
22184,"우도(해양도립공원)","facebook","2022-03-26","contents"
22187,"쇠소깍","kakaostory","2022-03-26","contents"
22233,"다랑쉬굴","kakaostory","2022-03-30","contents"
22442,"제주곶자왈도립공원","kakaostory","2022-04-14","contents"
22443,"성산일출봉(UNESCO 세계자연유산)","facebook","2022-04-14","contents"
22502," 한라산청정고사리축제","kakaostory","2022-04-17","contents"
22503,"서귀포천문과학문화관","kakaostory","2022-04-18","contents"
22536,"가정의 달 제주여행 <아이와 함께 즐기는 원데이클래스>","kakaostory","2022-04-20","contents"
22537,"가정의 달 제주여행 <아이와 함께 즐기는 원데이클래스>","twitter","2022-04-20","contents"
22538,"가정의 달 제주여행 <아이와 함께 즐기는 원데이클래스>","kakaostory","2022-04-20","contents"
22551,"카페공작소","facebook","2022-04-21","contents"
22562,"가정의 달 제주여행 <아이와 함께 즐기기 좋은 이색 체험 > ","kakaostory","2022-04-22","contents"
22577,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2022-04-22","contents"
22583,"사려니숲길","kakaostory","2022-04-23","contents"
22723,"사려니숲길","kakaostory","2022-04-30","contents"
22732,"평대성게국수","kakaostory","2022-05-01","contents"
22735,"윈드1947 카트 테마파크","kakaostory","2022-05-01","contents"
22775,"서귀포 하영올레","facebook","2022-05-03","contents"
22815,"수월봉 지질트레일","kakaostory","2022-05-04","contents"
22827,"비자림","kakaostory","2022-05-05","contents"
22840,"섭지코지 해녀밥상","kakaostory","2022-05-05","contents"
22848,"비자림농원","kakaostory","2022-05-06","contents"
22889,"한라산영실코스","kakaostory","2022-05-08","contents"
22928,"제주 카약올레","kakaostory","2022-05-09","contents"
22935,"빛의 벙커 '세잔,프로방스의빛/칸딘스키' 전","kakaostory","2022-05-10","contents"
22983,"애월한담해안산책로","kakaostory","2022-05-12","contents"
22984,"만장굴","kakaostory","2022-05-12","contents"
22985,"송악산","kakaostory","2022-05-12","contents"
23001,"휴애리 자연생활공원","facebook","2022-05-13","contents"
23009,"이니스프리제주하우스","kakaostory","2022-05-13","contents"
23017,"신천리(용궁올레)","kakaostory","2022-05-14","contents"
23029,"만장굴","kakaostory","2022-05-15","contents"
23065,"사려니숲 에코힐링 체험","kakaostory","2022-05-16","contents"
23086,"주상절리대(중문대포해안)","kakaostory","2022-05-17","contents"
23099,"사려니숲길","kakaostory","2022-05-18","contents"
23166,"휴애리 봄 수국축제","kakaostory","2022-05-21","contents"
23167,"춘심이네 본점","kakaostory","2022-05-21","contents"
23198,"바늘오름","kakaostory","2022-05-22","contents"
23205,"마노르블랑 수국축제","kakaostory","2022-05-23","contents"
23224,"큰노꼬메오름","kakaostory","2022-05-23","contents"
23227,"우도(해양도립공원)","kakaostory","2022-05-23","contents"
23290,"너븐숭이 4.3기념관","facebook","2022-05-27","contents"
23297,"주상절리대(중문대포해안)","twitter","2022-05-27","contents"
23335,"새별오름","kakaostory","2022-05-29","contents"
23397,"신창리포구","kakaostory","2022-05-31","contents"
23402,"제주 걷기 좋은 길 추천<곶자왈>","kakaostory","2022-05-31","contents"
23410,"디스커버제주","kakaostory","2022-06-01","contents"
23416,"쇠소깍","kakaostory","2022-06-01","contents"
23436,"천지연폭포","kakaostory","2022-06-02","contents"
23443,"발자국화석공원","kakaostory","2022-06-02","contents"
23462,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-03","contents"
23465,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-03","contents"
23466,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-03","contents"
23503,"수목원테마공원(야시장길&LED공원)","kakaostory","2022-06-05","contents"
23517,"거문오름(UNESCO 세계자연유산)","facebook","2022-06-06","contents"
23533,"제주하늘을날다(패러글라이딩)","facebook","2022-06-06","contents"
23567,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2022-06-07","contents"
23575,"돈내코","kakaostory","2022-06-08","contents"
23577,"광치기해변","kakaostory","2022-06-08","contents"
23603,"꼭 경험해야 할 제주명품 - 제주의 7대 체험거리","kakaostory","2022-06-09","contents"
23672,"마노르블랑 수국축제","kakaostory","2022-06-12","contents"
23680,"성이시돌목장","facebook","2022-06-12","contents"
23681,"토이승마장","kakaostory","2022-06-12","contents"
23687,"땅콩펜션","kakaostory","2022-06-13","contents"
23696,"제주하늘을날다(패러글라이딩)","kakaostory","2022-06-13","contents"
23772,"성이시돌목장","twitter","2022-06-17","contents"
23814,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2022-06-20","contents"
23820,"섭지코지","kakaostory","2022-06-20","contents"
23821,"섭지코지","kakaostory","2022-06-20","contents"
23841,"주상절리대(중문대포해안)","kakaostory","2022-06-21","contents"
23855,"형제섬","kakaostory","2022-06-22","contents"
23926,"제주김만복(만복이네김밥집)","kakaostory","2022-06-25","contents"
23959,"천지연폭포","facebook","2022-06-27","contents"
23964,"제주돌문화공원","kakaostory","2022-06-27","contents"
23999,"원도심 12월 소풍","kakaostory","2022-06-29","contents"
24016,"서귀다원","kakaostory","2022-06-30","contents"
24025,"우도(해양도립공원)","kakaostory","2022-06-30","contents"
24028,"세상에 이런(E-RUN) 트립 in 우도","kakaostory","2022-07-01","contents"
24039,"유월그리고열두마루","facebook","2022-07-01","contents"
24047,"아시아 웰니스 관광 국제 포럼","kakaostory","2022-07-02","contents"
24085,"메이즈랜드","kakaostory","2022-07-05","contents"
24097,"한라산빵 1950","kakaostory","2022-07-05","contents"
24102,"삼다공원  야간콘서트","kakaostory","2022-07-05","contents"
24108,"액티브파크","kakaostory","2022-07-05","contents"
24115,"닭머르해안길","kakaostory","2022-07-06","contents"
24141,"제주4.3평화공원","kakaostory","2022-07-08","contents"
24147,"보롬왓","kakaostory","2022-07-08","contents"
24154,"삼다공원  야간콘서트","kakaostory","2022-07-08","contents"
24157,"삼다공원  야간콘서트","kakaostory","2022-07-08","contents"
24158,"한라산영실코스","kakaostory","2022-07-08","contents"
24161,"2022년 여름 놓치지 말아야 할 제주 관광 10선 <다시! 제주 여름에 빠지다>","kakaostory","2022-07-08","contents"
24162,"삼다공원  야간콘서트","facebook","2022-07-08","contents"
24174,"강정천유원지","kakaostory","2022-07-09","contents"
24184,"비자림","kakaostory","2022-07-09","contents"
24185,"비자림","twitter","2022-07-09","contents"
24209,"용머리해안","facebook","2022-07-10","contents"
24215,"삼다공원  야간콘서트","facebook","2022-07-11","contents"
24217,"피어22","kakaostory","2022-07-11","contents"
24230,"하고수동해변","kakaostory","2022-07-11","contents"
24251,"송악카트체험장","facebook","2022-07-12","contents"
21869,"리니민박(RINY)","facebook","2022-02-27","contents"
21880,"용담레포츠공원","kakaostory","2022-02-28","contents"
21885,"붉은제주","kakaostory","2022-02-28","contents"
21886,"대우정","kakaostory","2022-02-28","contents"
21923,"유월그리고열두마루","kakaostory","2022-03-04","contents"
22088,"녹산로유채꽃길","kakaostory","2022-03-18","contents"
22105,"명월국민학교 × 폴라로이드스타일 팝업스토어","kakaostory","2022-03-19","contents"
22116,"고살리숲길","kakaostory","2022-03-20","contents"
22137,"비자림","kakaostory","2022-03-22","contents"
22143,"제주 봄꽃 명소 <3월 광도르방 투어>","kakaostory","2022-03-22","contents"
22161,"제주와이너리","facebook","2022-03-24","contents"
22164,"상효원수목원 튤립축제","kakaostory","2022-03-24","contents"
22166,"만장굴","kakaostory","2022-03-24","contents"
22177,"우도(해양도립공원)","kakaostory","2022-03-26","contents"
22192,"지금이순간","kakaostory","2022-03-26","contents"
22239,"채훈이네해장국","kakaostory","2022-03-30","contents"
22241,"추억애거리","twitter","2022-03-31","contents"
22247,"서귀포치유의숲","kakaostory","2022-03-31","contents"
22272,"제주왕벚꽃축제","kakaostory","2022-04-03","contents"
22273,"라온호텔앤리조트","kakaostory","2022-04-03","contents"
22326,"김녕해수욕장야영장","kakaostory","2022-04-08","contents"
22327,"김녕해수욕장야영장","kakaostory","2022-04-08","contents"
22375,"만장굴","kakaostory","2022-04-10","contents"
22413,"게스트하우스7","kakaostory","2022-04-12","contents"
22473,"송악산 진지동굴","kakaostory","2022-04-15","contents"
22498,"서귀포예술의전당","kakaostory","2022-04-17","contents"
22514,"나미송 머무는 곳","kakaostory","2022-04-18","contents"
22543,"만장굴","twitter","2022-04-21","contents"
22573,"제주민속오일시장","kakaostory","2022-04-22","contents"
22580,"애월한담해안산책로","facebook","2022-04-23","contents"
22584,"서귀포매일올레시장","facebook","2022-04-23","contents"
22592,"한라산소주공장","kakaostory","2022-04-24","contents"
22631,"피어22","kakaostory","2022-04-26","contents"
22729,"보롬왓","kakaostory","2022-05-01","contents"
22730,"보롬왓","kakaostory","2022-05-01","contents"
22783,"쇠소깍","facebook","2022-05-03","contents"
22801,"산방굴사","facebook","2022-05-04","contents"
22814,"함덕야영장","kakaostory","2022-05-04","contents"
22829,"보롬왓","kakaostory","2022-05-05","contents"
22831,"장생의 숲길","kakaostory","2022-05-05","contents"
22841,"수월봉 지질트레일","kakaostory","2022-05-05","contents"
22901,"종달리수국길","facebook","2022-05-08","contents"
22903,"천지연폭포","twitter","2022-05-08","contents"
22916,"테라로사","kakaostory","2022-05-09","contents"
22934,"용머리해안","kakaostory","2022-05-10","contents"
23090,"사려니숲 에코힐링 체험","kakaostory","2022-05-17","contents"
23095,"토이승마장","kakaostory","2022-05-18","contents"
23130,"만장굴","kakaostory","2022-05-19","contents"
23139,"밭담사이","kakaostory","2022-05-19","contents"
23170,"서귀포 다이브센터","kakaostory","2022-05-21","contents"
23171,"백약이오름","kakaostory","2022-05-21","contents"
23189,"월정 투명카약","facebook","2022-05-22","contents"
23192,"사려니숲 에코힐링 체험","kakaostory","2022-05-22","contents"
23237,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2022-05-24","contents"
